review_id,property_id,review_date,score
11929,4051,2005-10-30,4
11930,2958,2015-01-03,3
11931,2273,2000-02-07,3
11932,3355,1991-11-16,3
11933,8793,2019-06-19,2
11934,2185,1991-12-28,5
11935,8116,2012-07-18,2
11936,7257,2020-07-18,2
11937,9889,2009-06-15,2
11938,7274,2008-10-01,4
11939,716,2009-09-07,3
11940,2773,2019-04-03,4
11941,1271,2004-09-27,3
11942,5683,2016-04-18,3
11943,9949,2011-07-21,1
11944,2694,2001-10-28,4
11945,7060,2000-06-16,1
11946,4287,1997-04-13,3
11947,2955,1999-12-25,4
11948,9350,2019-11-13,3
11949,5395,1994-03-17,3
11950,1755,2010-11-18,1
11951,2202,2015-04-08,3
11952,614,2014-02-13,3
11953,9653,2018-05-28,2
11954,9920,2018-03-30,3
11955,1081,1993-06-09,2
11956,2762,2020-05-31,1
11957,5344,2004-08-23,5
11958,478,1994-12-23,3
11959,9404,2018-07-25,3
11960,9460,2021-06-14,3
11961,8506,2020-12-20,5
11962,8687,2020-06-08,2
11963,5372,2011-08-28,3
11964,6914,1998-12-30,1
11965,7337,2016-06-09,3
11966,1111,1991-09-05,3
11967,3094,1992-05-08,3
11968,6697,2004-02-05,4
11969,6436,2012-04-26,3
11970,9686,2011-07-13,2
11971,836,2009-05-29,3
11972,5253,2016-07-06,4
11973,7971,2013-02-27,4
11974,1122,2012-12-26,3
11975,6871,2004-09-23,3
11976,1734,2009-11-21,3
11977,536,2017-01-01,3
11978,6866,2007-03-25,3
11979,9415,2004-08-05,3
11980,6974,2021-04-30,5
11981,1164,1995-11-22,3
11982,4917,2008-01-29,3
11983,264,2009-07-30,4
11984,3347,2006-02-03,4
11985,7840,2005-03-24,4
11986,7064,2005-05-26,4
11987,9780,2016-12-26,1
11988,1047,2019-05-25,3
11989,4330,1992-07-14,5
11990,2494,2016-06-04,3
11991,3353,2009-12-25,2
11992,6991,1997-10-25,3
11993,64,1992-02-04,2
11994,2212,1993-01-04,2
11995,2899,2010-03-29,4
11996,642,2006-05-19,3
11997,491,2017-08-28,3
11998,132,2011-06-20,4
11999,3285,2019-04-17,2
12000,1597,2010-12-21,4
12001,6521,2019-09-23,2
12002,7482,1984-09-27,1
12003,6139,2014-05-23,1
12004,2171,2009-05-27,3
12005,4037,2020-03-19,4
12006,7304,2016-11-02,2
12007,2589,2009-09-18,3
12008,8380,2019-09-10,3
12009,4403,2021-02-18,5
12010,1386,2010-02-19,5
12011,8711,2019-05-07,2
12012,8267,2018-02-16,2
12013,379,2015-08-20,4
12014,1889,2015-08-03,3
12015,870,2011-04-13,5
12016,8897,2010-06-26,2
12017,9707,2008-05-20,3
12018,7768,2018-03-27,3
12019,641,1994-06-23,2
12020,8841,1998-12-27,5
12021,8639,1996-07-25,2
12022,7764,2019-07-22,2
12023,8754,1998-12-02,5
12024,9523,2014-03-20,3
12025,7099,2006-10-21,2
12026,3891,2019-12-21,2
12027,7373,2009-09-04,3
12028,6656,2000-12-17,3
12029,4454,2018-04-09,3
12030,1551,2013-08-22,3
12031,1180,1985-03-29,3
12032,7600,2013-09-15,3
12033,4818,2017-05-02,1
12034,4468,2003-07-24,4
12035,8400,2019-12-19,3
12036,1288,2007-03-09,1
12037,7402,2002-01-15,5
12038,8394,1982-04-23,2
12039,8489,2006-12-08,2
12040,9517,2013-09-04,4
12041,2869,2018-08-02,4
12042,8437,2003-09-30,3
12043,3149,2000-08-31,2
12044,3406,2005-02-16,2
12045,4565,2006-12-04,5
12046,4745,1998-07-14,1
12047,1132,1993-12-30,3
12048,266,2019-08-13,1
12049,9148,1987-05-19,5
12050,310,2014-11-21,4
12051,8029,1981-03-27,3
12052,9124,2013-12-26,3
12053,2606,1967-04-01,4
12054,6137,2005-11-27,2
12055,1353,2009-02-18,4
12056,4710,2020-05-09,1
12057,9988,1999-05-27,4
12058,17,1996-07-17,2
12059,6386,1972-01-06,4
12060,1921,2011-01-17,4
12061,4338,2021-06-13,3
12062,2095,2016-03-14,5
12063,8958,2010-03-02,1
12064,8657,2014-03-24,3
12065,1597,2009-07-13,4
12066,2031,1987-03-05,3
12067,5924,2019-08-04,4
12068,4444,2003-07-26,4
12069,4411,2000-12-10,3
12070,8643,2017-12-18,3
12071,8005,2001-10-16,3
12072,3680,2016-09-16,5
12073,2766,2021-05-28,1
12074,5069,1999-05-20,3
12075,1668,2013-06-14,3
12076,5886,2019-06-03,3
12077,512,2011-10-28,2
12078,3634,2002-09-03,2
12079,8375,2020-06-29,3
12080,5263,2020-08-03,3
12081,2504,1991-08-11,3
12082,2216,2012-07-05,4
12083,5728,2008-04-08,4
12084,8946,1995-04-09,3
12085,4175,2006-09-06,3
12086,211,2016-09-07,3
12087,5958,2017-06-15,5
12088,2012,2008-08-11,2
12089,9787,1993-03-23,4
12090,6695,2018-10-22,3
12091,9132,2017-10-19,3
12092,6746,2001-09-08,3
12093,6800,2011-01-13,2
12094,1914,2005-07-03,5
12095,4165,2005-03-04,2
12096,3091,2015-12-09,3
12097,4621,2013-09-06,5
12098,6024,1992-10-02,2
12099,5008,2014-10-06,3
12100,8246,1998-03-16,3
12101,4615,2014-11-08,5
12102,8700,2010-09-12,3
12103,4645,2020-07-10,2
12104,6265,2017-01-14,3
12105,9367,2017-01-27,5
12106,9223,2005-11-18,4
12107,7926,2013-10-30,1
12108,7669,2005-06-25,2
12109,6310,2020-06-13,4
12110,876,2014-10-19,3
12111,7680,2020-06-18,5
12112,8259,2020-05-09,4
12113,1075,2019-02-04,3
12114,9336,1996-07-23,4
12115,8347,2013-07-04,3
12116,9803,2008-02-08,2
12117,6647,2016-12-17,3
12118,5032,2015-12-30,3
12119,4324,2004-05-20,3
12120,1126,2018-09-15,4
12121,8233,2014-12-14,1
12122,3923,2014-04-12,4
12123,3786,2020-02-12,2
12124,6968,2017-03-04,4
12125,7808,2001-06-30,2
12126,5663,2016-07-12,4
12127,4513,2013-03-03,5
12128,7224,2011-07-26,3
12129,140,1986-11-11,1
12130,1654,1995-03-22,3
12131,7947,1988-03-14,1
12132,8316,2006-12-05,4
12133,9548,2019-11-14,3
12134,4758,2012-10-24,3
12135,7157,2007-02-20,3
12136,579,2020-05-12,3
12137,5303,2012-10-04,3
12138,3997,2009-06-09,3
12139,5049,2001-05-23,4
12140,4238,2017-09-16,3
12141,2612,2016-12-18,2
12142,1558,2009-10-28,3
12143,15,2020-01-24,3
12144,3020,1994-04-28,3
12145,135,2018-12-03,4
12146,8627,2020-06-01,2
12147,7855,2007-09-08,4
12148,8231,1997-02-05,2
12149,4508,2021-07-13,3
12150,6288,2014-01-23,3
12151,5754,1994-07-18,5
12152,9385,2017-07-11,3
12153,5215,2009-08-06,4
12154,3511,2018-05-09,5
12155,4218,2005-03-06,1
12156,7483,2003-08-17,2
12157,1414,2018-08-21,1
12158,38,1986-05-13,2
12159,4472,2019-12-14,1
12160,975,2020-09-10,3
12161,4340,2004-03-05,3
12162,7782,2014-12-01,5
12163,6219,2020-05-18,1
12164,1283,2016-05-23,4
12165,4873,2000-08-19,2
12166,7578,2008-04-04,4
12167,9806,2016-09-15,3
12168,1315,2021-06-29,2
12169,3999,2009-11-29,2
12170,6699,2021-08-02,3
12171,9008,1999-06-26,3
12172,6955,2021-03-26,1
12173,8725,1989-04-23,3
12174,1452,2001-06-11,3
12175,3361,2012-11-12,5
12176,8332,2016-09-16,2
12177,2725,2001-09-14,3
12178,3316,2005-08-13,5
12179,6944,2020-02-29,3
12180,4981,2014-02-02,3
12181,913,2006-05-21,5
12182,8056,2002-08-18,4
12183,1242,2006-07-27,3
12184,4466,2019-12-10,3
12185,5447,2015-04-09,3
12186,8670,2019-06-14,3
12187,8943,2013-01-21,2
12188,1567,2004-03-23,3
12189,1250,2005-10-05,1
12190,3598,2004-05-29,3
12191,9287,2015-01-08,4
12192,6887,2009-09-12,2
12193,6892,2019-07-02,3
12194,6147,2012-10-31,1
12195,3890,2008-06-25,2
12196,4282,2018-04-18,4
12197,4506,2005-02-16,5
12198,6850,2001-09-14,3
12199,9936,1997-06-16,2
12200,6389,2016-06-18,5
12201,7512,2002-03-11,3
12202,4118,2003-08-24,2
12203,5153,1988-12-10,3
12204,560,2012-05-05,5
12205,2409,2015-12-13,3
12206,1091,2014-04-19,4
12207,6552,2021-06-15,4
12208,9067,1998-12-16,3
12209,6268,2013-04-28,2
12210,6564,2017-07-08,4
12211,2499,2009-07-31,1
12212,6031,1994-01-10,4
12213,8593,2019-03-14,3
12214,3866,2019-09-16,5
12215,6761,2021-01-07,3
12216,193,2014-01-10,3
12217,2034,2013-09-10,4
12218,6363,2011-06-22,4
12219,320,2009-10-12,3
12220,4968,1994-10-31,3
12221,8585,2020-07-09,4
12222,9718,2014-10-05,3
12223,1502,2007-05-11,2
12224,1098,2004-09-08,3
12225,1586,1979-12-24,3
12226,5407,2007-05-10,3
12227,8959,1987-01-22,3
12228,5312,2012-09-12,2
12229,3522,2005-01-23,4
12230,2028,2017-10-05,3
12231,2506,1999-10-27,3
12232,7165,2008-03-24,3
12233,3707,2008-10-29,3
12234,3536,1985-09-04,1
12235,4168,1988-10-09,4
12236,670,1998-03-12,3
12237,4450,1997-11-07,2
12238,5366,2003-01-12,2
12239,2288,2019-01-31,3
12240,136,2012-03-24,4
12241,6420,2013-04-12,3
12242,3317,2016-08-11,3
12243,7784,2018-02-24,3
12244,2349,2008-01-26,2
12245,1438,1998-01-29,2
12246,1047,2020-09-29,3
12247,7974,2006-02-21,3
12248,7416,2007-02-01,2
12249,1004,2009-07-21,3
12250,5256,1998-09-26,2
12251,3503,2007-07-24,2
12252,7531,2006-05-27,4
12253,6757,1996-08-03,5
12254,8378,1993-08-23,5
12255,330,2020-02-26,5
12256,1949,2008-09-12,2
12257,4708,2010-10-10,3
12258,3275,2007-04-01,2
12259,458,2005-04-21,4
12260,6598,2001-12-24,3
12261,4068,2001-09-01,4
12262,113,2001-12-24,2
12263,321,1980-08-18,2
12264,2001,2008-12-03,1
12265,4797,1991-12-11,4
12266,1110,2017-05-12,3
12267,2601,2006-08-23,2
12268,8644,1998-10-12,3
12269,6131,2017-07-14,4
12270,732,1980-04-04,4
12271,3898,2013-08-29,3
12272,8435,2007-05-02,3
12273,460,2019-08-05,1
12274,3071,2007-09-27,3
12275,3507,2008-09-08,3
12276,7212,2021-06-11,3
12277,8622,2007-07-26,3
12278,5909,2006-04-21,3
12279,7117,2017-09-05,3
12280,682,2001-05-01,4
12281,2640,1997-12-11,4
12282,3587,1997-05-28,3
12283,8750,2006-11-19,4
12284,4761,1982-01-03,4
12285,2997,2013-03-10,3
12286,3353,1995-10-02,2
12287,3854,1997-10-13,2
12288,4954,2019-04-23,1
12289,3182,1986-11-27,5
12290,1299,1995-09-18,3
12291,1435,1988-06-29,1
12292,3860,2016-02-12,1
12293,5777,1992-02-14,2
12294,9501,2001-11-02,4
12295,2295,2000-01-11,5
12296,6873,2021-04-29,3
12297,8455,2015-09-13,2
12298,4117,2016-03-20,5
12299,8281,2016-12-18,1
12300,6125,2020-01-17,2
12301,9410,2012-11-18,3
12302,5938,2010-08-24,2
12303,9174,1994-12-11,4
12304,5511,2014-02-18,1
12305,2021,2021-07-14,2
12306,3237,2021-02-20,3
12307,1565,1989-10-01,3
12308,4648,2012-04-10,2
12309,6384,1998-02-07,4
12310,6395,1989-03-12,3
12311,9645,2013-02-06,2
12312,4646,2013-12-15,3
12313,4678,2002-05-26,4
12314,693,1985-01-15,3
12315,7134,2018-02-02,2
12316,1673,2012-12-18,4
12317,1753,1995-04-10,3
12318,4585,1990-09-01,3
12319,123,2019-12-19,5
12320,4421,2004-06-10,4
12321,7395,2015-12-27,3
12322,366,2013-11-16,1
12323,5583,2011-03-28,4
12324,6373,1985-04-17,4
12325,3581,1991-02-18,3
12326,832,2019-04-07,3
12327,7968,2000-01-30,5
12328,3951,2014-02-19,3
12329,7662,2008-02-24,4
12330,6691,2012-03-22,1
12331,8540,1994-01-28,3
12332,5397,2021-02-11,2
12333,9968,2014-10-13,3
12334,9109,2018-07-02,5
12335,5323,1994-10-22,4
12336,134,2011-05-27,4
12337,6104,2010-10-01,3
12338,4202,2020-06-27,3
12339,5278,2016-07-08,1
12340,2614,2006-11-25,2
12341,8957,2015-11-08,4
12342,835,2016-11-28,1
12343,5663,2009-03-05,3
12344,1683,2018-07-21,3
12345,2438,2018-04-10,3
12346,4543,2003-09-06,4
12347,2405,2007-01-16,3
12348,1531,2016-12-29,4
12349,4234,2019-05-20,4
12350,1566,2014-09-15,3
12351,6547,2006-04-25,4
12352,4938,2017-05-01,3
12353,6430,2012-12-06,2
12354,7187,2011-05-18,3
12355,4905,2017-11-02,5
12356,8664,1995-09-21,2
12357,7394,2011-05-21,1
12358,8400,2013-01-12,2
12359,9946,2009-07-26,1
12360,3783,2018-12-25,3
12361,613,2001-05-07,2
12362,8721,2020-09-11,3
12363,2610,2017-07-25,3
12364,6326,2017-04-19,2
12365,4551,2020-08-23,4
12366,1674,2000-05-14,2
12367,1691,2011-02-08,5
12368,6214,2015-07-19,3
12369,3230,2014-03-14,3
12370,8182,2006-04-12,4
12371,7424,2006-08-16,3
12372,9727,1999-05-18,4
12373,5271,2008-05-19,3
12374,8631,2000-05-02,3
12375,7707,2017-11-16,4
12376,9644,2019-02-13,4
12377,4734,2018-03-15,4
12378,6520,2014-01-27,3
12379,4573,1983-04-10,3
12380,429,2016-07-12,3
12381,6108,2000-09-10,2
12382,4873,2015-09-16,3
12383,2742,2007-04-06,4
12384,2858,2010-09-22,3
12385,627,1988-02-24,2
12386,2286,2018-12-31,4
12387,9721,1980-02-12,1
12388,3779,2021-03-25,2
12389,1632,2015-01-25,1
12390,4017,2014-05-30,5
12391,8349,2012-09-24,4
12392,2102,1990-04-12,5
12393,921,1980-05-23,1
12394,4610,2015-08-10,3
12395,2365,2003-02-01,2
12396,7110,2010-06-22,2
12397,5860,2020-09-21,4
12398,2308,2012-08-04,1
12399,3093,1990-10-08,3
12400,698,2011-07-20,1
12401,6900,2019-02-06,2
12402,2930,2003-10-09,3
12403,8751,2018-11-11,3
12404,4509,1996-01-03,3
12405,5975,2001-12-02,1
12406,1748,2000-05-01,4
12407,7615,1987-11-09,4
12408,7012,2016-01-10,3
12409,3251,2013-09-28,3
12410,7486,2017-07-19,3
12411,9043,2002-04-17,4
12412,7513,1982-08-02,5
12413,990,2015-10-08,5
12414,6150,2019-05-01,2
12415,5481,1995-04-01,2
12416,4455,1995-07-24,4
12417,8446,1981-12-28,3
12418,3483,2017-06-17,1
12419,7990,2018-03-05,4
12420,2488,2014-03-18,5
12421,5368,2004-08-13,4
12422,6537,1991-11-01,3
12423,8740,2009-10-14,2
12424,9090,2003-12-27,3
12425,9398,2018-10-26,3
12426,842,2009-07-16,3
12427,8110,1996-05-29,4
12428,5906,2008-11-06,1
12429,5921,1996-04-28,3
12430,8739,1997-10-12,4
12431,3447,2000-07-11,3
12432,5511,2015-08-14,3
12433,1486,1987-12-28,3
12434,9402,2015-07-22,1
12435,2780,2018-08-04,2
12436,6570,2011-07-31,3
12437,9724,2009-09-11,3
12438,9973,2015-03-03,3
12439,9295,1991-01-31,3
12440,9972,2003-10-09,3
12441,9039,2016-12-31,2
12442,7394,2016-11-05,2
12443,1318,1998-10-18,3
12444,105,2012-04-24,3
12445,7338,1995-05-13,1
12446,1495,2007-08-29,4
12447,9330,2020-05-07,3
12448,2458,2017-09-10,5
12449,4520,2016-09-03,4
12450,3798,2001-01-22,5
12451,5849,2006-02-21,3
12452,7183,2000-09-16,5
12453,5216,1994-11-12,1
12454,4068,1999-04-22,2
12455,1881,1998-07-29,5
12456,9817,2017-12-05,3
12457,8991,2021-06-11,5
12458,8740,2020-03-07,3
12459,9184,2003-12-18,2
12460,4026,2015-05-15,3
12461,62,2013-11-22,4
12462,4702,2007-06-06,2
12463,3731,2015-08-06,5
12464,738,2000-03-05,3
12465,3019,2019-02-12,5
12466,8022,1987-09-26,1
12467,4930,2009-07-26,2
12468,8209,2015-08-31,4
12469,5848,2007-11-06,4
12470,8754,2011-08-27,4
12471,3248,1992-11-09,2
12472,3916,2007-03-22,5
12473,5460,2017-11-11,4
12474,9693,2013-07-07,5
12475,147,2004-06-08,4
12476,1429,2010-10-27,5
12477,236,1981-04-22,2
12478,2500,1999-01-27,3
12479,1438,2001-07-03,3
12480,9272,1999-03-02,1
12481,5041,2017-09-13,3
12482,3787,2018-12-03,3
12483,5127,2018-05-28,1
12484,4550,1995-08-23,4
12485,319,2017-04-02,1
12486,5276,1999-08-09,5
12487,3642,2019-11-18,3
12488,2690,1999-10-24,2
12489,3185,2009-05-31,4
12490,8975,2017-12-13,4
12491,8873,2020-06-01,5
12492,419,2018-05-23,3
12493,8002,2013-12-14,3
12494,5603,2001-05-07,4
12495,4497,1999-07-08,1
12496,1946,2013-09-02,2
12497,2569,2016-06-18,5
12498,6952,1979-06-26,3
12499,4769,2013-03-22,4
12500,9117,2020-03-17,1
12501,5054,2008-06-11,3
12502,6212,2021-04-11,2
12503,6491,1998-12-14,4
12504,339,2005-02-17,5
12505,9077,2015-06-04,3
12506,7715,2004-11-30,5
12507,434,2019-10-31,4
12508,4768,1970-05-06,3
12509,7719,2016-03-15,2
12510,3008,2019-09-16,2
12511,1278,2018-02-19,4
12512,7601,2018-05-14,1
12513,7891,1998-09-07,2
12514,6933,2011-03-15,2
12515,7098,2020-09-11,3
12516,3715,2014-05-27,2
12517,1645,1987-01-31,2
12518,1498,1999-08-16,3
12519,1316,2009-06-28,1
12520,2210,1986-07-03,1
12521,3886,2004-04-18,4
12522,3144,2003-02-20,4
12523,8324,2012-09-22,4
12524,1287,2005-02-27,1
12525,3987,2007-07-02,3
12526,747,2018-08-30,4
12527,5406,1999-11-07,1
12528,3482,2020-01-10,2
12529,3610,2014-05-20,3
12530,6713,2019-09-26,4
12531,7559,2004-01-30,3
12532,1241,1999-05-14,5
12533,6556,1987-01-13,3
12534,659,1970-06-07,3
12535,7892,2008-11-04,3
12536,8982,2017-09-07,5
12537,9395,2005-09-28,2
12538,2466,1981-01-14,2
12539,9668,1983-09-25,4
12540,8610,2021-03-12,4
12541,2893,2011-08-06,4
12542,1936,1994-02-26,3
12543,7071,2021-06-23,3
12544,4656,1993-08-29,4
12545,3937,2013-02-06,3
12546,2705,2020-06-18,4
12547,4040,1995-04-10,3
12548,7928,2010-10-27,3
12549,343,2021-03-23,2
12550,6066,2021-07-20,2
12551,6394,2020-08-10,3
12552,2120,2014-03-06,3
12553,731,2011-04-24,3
12554,2039,2000-04-29,4
12555,1551,2017-11-09,3
12556,2467,2006-05-01,3
12557,3728,2004-03-10,3
12558,1138,2018-12-29,1
12559,542,2018-01-05,3
12560,4383,2018-12-21,2
12561,2446,2020-01-03,1
12562,53,2020-10-10,3
12563,9016,1998-05-11,2
12564,8668,2009-10-04,4
12565,6960,2001-04-29,4
12566,8053,1994-04-22,4
12567,9451,2019-12-24,5
12568,9772,2017-12-02,1
12569,9524,2014-05-02,1
12570,8882,2007-03-09,4
12571,7146,2007-02-22,3
12572,4545,2008-07-09,4
12573,6866,2016-02-26,3
12574,1827,2010-01-05,2
12575,5218,2014-04-01,5
12576,5981,2001-03-10,4
12577,806,2018-03-18,4
12578,5603,2009-03-02,3
12579,1014,2006-08-15,1
12580,4216,2012-06-03,4
12581,761,1990-08-21,3
12582,7657,1998-07-02,2
12583,7130,1994-10-25,3
12584,4048,1994-11-22,1
12585,4708,2020-10-04,4
12586,5617,2020-02-28,4
12587,2781,2011-11-21,5
12588,3853,2013-01-05,2
12589,7205,2019-07-26,5
12590,8942,2016-11-26,3
12591,1708,2001-05-06,3
12592,9546,2014-11-25,4
12593,2325,2019-06-04,3
12594,1023,1988-05-28,2
12595,5944,1996-12-29,3
12596,1281,2005-12-09,2
12597,812,1996-01-13,4
12598,4575,2019-12-11,5
12599,9740,2009-03-29,3
12600,3090,2016-07-13,2
12601,250,1993-09-04,4
12602,5156,2008-02-05,2
12603,7429,2016-04-17,2
12604,483,2017-09-04,3
12605,2772,2017-05-28,3
12606,189,2021-03-06,3
12607,3709,2021-03-25,2
12608,8567,2000-08-05,5
12609,6597,1994-09-26,2
12610,1947,2016-11-13,3
12611,1092,1995-09-30,1
12612,8826,1999-11-25,3
12613,9442,2019-02-12,5
12614,2611,2017-06-18,4
12615,1984,2016-11-13,4
12616,6147,2012-08-10,4
12617,6616,2003-07-16,5
12618,8036,2000-08-22,2
12619,1787,2013-04-15,2
12620,4522,1994-12-03,4
12621,1807,1995-05-24,2
12622,791,2010-04-06,3
12623,9161,2006-04-22,4
12624,5683,2015-03-14,3
12625,8480,2013-09-21,3
12626,4783,2017-04-03,3
12627,5177,2005-01-23,3
12628,4242,2016-10-06,4
12629,386,2021-04-28,1
12630,8285,2011-05-23,5
12631,3839,1998-06-04,3
12632,7741,2019-03-14,3
12633,3574,2009-08-01,4
12634,6282,2003-06-27,3
12635,7908,2002-07-13,2
12636,4499,2013-02-22,2
12637,6700,2016-02-17,3
12638,9611,2019-01-06,3
12639,9926,1990-12-22,3
12640,7524,2014-04-29,5
12641,7330,2016-11-23,4
12642,5708,2009-02-04,3
12643,7971,2017-06-30,2
12644,1651,2007-06-29,2
12645,8887,2016-05-03,3
12646,3936,1995-11-14,4
12647,5907,1987-02-08,4
12648,1351,2016-06-13,2
12649,7583,1994-11-08,3
12650,8715,2003-05-29,3
12651,6600,2021-06-04,2
12652,5628,2013-09-23,3
12653,104,2021-01-08,3
12654,9763,1996-08-27,1
12655,4185,2020-05-02,1
12656,2490,2008-04-26,3
12657,1197,2021-04-15,5
12658,634,2015-05-01,3
12659,9576,2014-10-27,4
12660,1371,2019-10-24,3
12661,6191,2001-12-04,3
12662,7572,2015-01-09,4
12663,1024,2007-04-16,3
12664,7226,1969-02-05,2
12665,2495,2016-10-26,3
12666,8764,2015-10-26,2
12667,5972,2011-09-17,3
12668,9028,2010-08-10,1
12669,5831,2010-12-11,3
12670,1800,2017-06-19,3
12671,6486,2020-12-23,5
12672,639,2021-01-10,5
12673,4940,1990-12-17,2
12674,3755,2019-03-03,3
12675,3274,2017-02-23,2
12676,2596,2007-03-11,3
12677,1928,1997-04-11,3
12678,7327,2006-12-15,2
12679,7407,2003-01-24,3
12680,2826,2021-02-24,3
12681,7877,2015-11-19,1
12682,2369,2014-08-22,2
12683,9045,2002-09-22,4
12684,7289,2001-04-16,5
12685,530,2013-05-14,3
12686,9258,2020-08-23,4
12687,7977,2017-05-28,5
12688,3561,2012-09-27,3
12689,7655,2011-10-16,3
12690,5747,2019-04-15,3
12691,7879,2009-10-20,3
12692,3421,1995-03-12,5
12693,6676,2009-11-16,4
12694,606,2021-05-07,2
12695,6079,2014-08-04,3
12696,4248,2013-01-24,3
12697,4518,1993-01-26,3
12698,8953,1984-12-27,3
12699,3394,2012-12-08,4
12700,6489,2017-12-22,3
12701,9235,2009-10-26,1
12702,91,2017-07-11,3
12703,6042,2012-07-11,4
12704,3469,2018-04-02,3
12705,6785,1985-05-02,3
12706,9860,2018-08-13,3
12707,9305,1982-10-11,4
12708,9219,2008-09-30,1
12709,6302,2004-11-22,2
12710,1581,2013-06-19,4
12711,7759,2011-08-23,2
12712,3654,2013-09-10,3
12713,5802,2014-07-31,5
12714,815,2016-04-04,3
12715,1908,2003-11-11,3
12716,720,2001-04-29,5
12717,9131,2020-09-02,3
12718,1761,2018-05-16,4
12719,1994,2016-05-10,4
12720,5572,2018-08-23,1
12721,6025,2010-08-15,3
12722,4299,1996-02-08,3
12723,8683,2010-01-12,1
12724,5065,2016-01-20,1
12725,7321,1997-01-17,3
12726,2520,1986-11-28,1
12727,8085,2020-12-30,5
12728,5881,2019-09-06,2
12729,4770,1995-12-14,3
12730,5288,2005-01-21,3
12731,9143,1980-05-27,3
12732,487,1994-10-22,4
12733,7644,2021-01-17,2
12734,3495,2007-09-07,1
12735,556,2011-12-03,4
12736,8075,2016-06-27,2
12737,6626,2011-12-24,5
12738,2689,2002-04-25,3
12739,8370,2021-05-28,2
12740,3818,2020-11-11,3
12741,4212,2002-09-15,5
12742,4432,2006-07-24,3
12743,4576,2003-06-23,2
12744,5087,2002-03-11,3
12745,1803,2020-04-09,4
12746,7214,2006-03-29,2
12747,178,2016-02-29,2
12748,2347,2012-06-20,5
12749,3531,1998-12-04,5
12750,3701,2019-12-18,2
12751,4457,2018-07-24,3
12752,6031,2005-10-15,4
12753,560,2013-08-03,3
12754,1531,2004-04-14,3
12755,3862,1990-06-05,3
12756,904,2011-08-15,5
12757,1659,2020-05-25,1
12758,5347,1983-11-04,1
12759,5784,2011-02-03,3
12760,9894,2013-12-23,1
12761,5901,2020-06-28,4
12762,6756,2015-03-05,2
12763,6252,2019-09-27,3
12764,1300,1994-11-22,3
12765,9097,2009-05-18,3
12766,4480,2001-05-18,3
12767,4900,2008-01-13,3
12768,6724,1993-04-15,2
12769,3781,1989-07-03,5
12770,6700,2011-11-20,2
12771,6771,2007-12-09,3
12772,6052,1995-08-16,2
12773,7138,2021-04-17,5
12774,5622,2005-09-26,3
12775,3189,2006-01-05,3
12776,843,2005-05-01,1
12777,6894,2002-12-10,3
12778,2819,1995-10-12,3
12779,3347,1993-05-03,3
12780,3397,1997-06-21,4
12781,1991,2005-06-07,4
12782,2525,2008-07-13,4
12783,6136,2013-06-04,3
12784,28,2015-07-07,4
12785,71,2006-02-13,2
12786,7203,1994-10-18,2
12787,5401,2003-07-01,5
12788,1003,2021-03-28,3
12789,3552,1999-09-20,3
12790,5298,2021-05-23,3
12791,4511,2019-12-16,2
12792,7353,2020-10-23,1
12793,9422,2014-12-14,3
12794,4008,2020-05-23,5
12795,1245,2015-06-03,2
12796,8700,2014-07-26,3
12797,7600,2017-03-16,4
12798,4121,2013-04-23,3
12799,2936,1989-01-06,4
12800,276,2009-09-08,5
12801,4568,1996-03-13,3
12802,7564,1993-10-13,4
12803,977,2009-03-25,2
12804,8905,2017-08-24,3
12805,3212,1989-05-16,3
12806,8128,2015-03-01,4
12807,8299,2018-12-10,4
12808,5734,2005-12-14,2
12809,8613,2018-07-14,3
12810,3876,2001-03-13,3
12811,6662,2013-07-02,5
12812,7129,2002-08-16,2
12813,9854,1992-12-09,3
12814,9072,2021-07-08,3
12815,6526,1991-11-10,3
12816,5151,2013-02-12,2
12817,9050,2011-05-11,3
12818,5963,2001-09-29,3
12819,8295,2015-01-28,3
12820,5345,2006-04-25,3
12821,3188,2016-12-04,1
12822,3184,2007-11-07,2
12823,6340,1993-08-12,2
12824,3150,1995-12-01,2
12825,9013,2016-03-07,3
12826,8800,2007-08-04,5
12827,4312,1996-02-23,4
12828,2049,2020-11-02,4
12829,6485,2018-06-18,2
12830,1223,2009-12-28,3
12831,6308,2009-03-15,4
12832,7625,2019-06-28,3
12833,1673,2010-02-25,2
12834,3037,2020-04-17,3
12835,248,1975-12-08,4
12836,5002,2018-01-28,2
12837,2961,2012-02-04,3
12838,7880,2001-11-03,3
12839,6997,2019-08-24,3
12840,5930,2018-09-30,3
12841,9640,2014-03-14,1
12842,5455,2004-10-18,3
12843,8965,1997-12-20,2
12844,995,1992-12-08,4
12845,6586,2017-09-13,3
12846,5837,2012-07-13,5
12847,2252,2008-03-23,4
12848,4333,2011-01-01,4
12849,8945,2000-08-18,3
12850,2348,1984-05-22,5
12851,6102,2014-05-04,3
12852,4950,1986-07-28,2
12853,4255,1988-10-19,4
12854,2434,2020-11-09,2
12855,6762,2005-10-22,2
12856,3689,2006-05-18,3
12857,8944,2021-05-31,3
12858,8925,1999-08-31,3
12859,472,2011-02-11,1
12860,7912,2008-11-24,3
12861,2843,2017-12-29,2
12862,9116,2016-01-20,3
12863,8638,2019-03-26,3
12864,6134,2018-03-08,3
12865,7878,2006-12-17,3
12866,6998,1999-07-07,3
